Idade,Insatisfacao,viagensNegocio,Diária,Departamento,DistanciadeCasa,Educacao,CampoEducacao,NumerodoFuncionario,SatisfacaoAmbiente,Genero,HorasTrabalhadas,EnvovimentoTrabalho,NivelnoTrabalho,Cargo,SatisfacaoTrabalho,StatusCivil,Renda Mensal,Taxa mensal,EmpresasTrabalhadas,Hora Extra,TaxaPerformance,SatisfacaoRelacionamento,HorasPadrao,NivelRemuneracaoVariavel,TempoTotalTrabalho,TempoTreinamentoAnosAnteriores,EquilibrioVidaTrabalho,AnosEmpresa,AnosMesmaPosicao,AnosDesdeUltimaPromocao,AnosMesmoGestor,teste aula
37,Nao,nao-viaja,142,Vendas,9,4,Medicina,626,1,Masculino,69,3,3,Executivo de Vendas,2,Divorciado,8834,24666,1,Não,3,4,80,1,9,6,3,9,5,7,7,468
52,Nao,viaja-raramente,956,P & D,6,2,Formacao Tecnica,630,4,Masculino,78,3,2,Pesquisador,1,Divorciado,5577,22087,3,Sim,3,2,80,2,18,3,3,10,9,6,9,469
32,Sim,nao-viaja,1474,Vendas,11,4,Outros,631,4,Masculino,60,4,2,Executivo de Vendas,3,Casado,4707,23914,8,Não,3,4,80,0,6,2,3,4,2,1,2,470
24,Nao,viaja-frequentemente,535,Vendas,24,3,Medicina,632,4,Masculino,38,3,1,Representante de Vendas,4,Casado,2400,5530,0,Não,3,3,80,2,3,3,3,2,2,2,1,471
38,Nao,viaja-raramente,1495,P & D,10,3,Medicina,634,3,Feminino,76,3,2,Representante da Saude,3,Casado,9824,22174,3,Não,3,3,80,1,18,4,3,1,0,0,0,472
37,Nao,viaja-raramente,446,P & D,1,4,Ciencias Sociais,635,2,Feminino,65,3,2,Diretor de Manufatura,2,Casado,6447,15701,6,Não,3,2,80,1,8,2,2,6,5,4,3,473
49,Nao,viaja-raramente,1245,P & D,18,4,Ciencias Sociais,638,4,Masculino,58,2,5,Diretor de Pesquisa,3,Divorciado,19502,2125,1,Sim,3,3,80,1,31,5,3,31,9,0,9,474
24,Nao,viaja-raramente,691,P & D,23,3,Medicina,639,2,Masculino,89,4,1,Pesquisador,4,Casado,2725,21630,1,Sim,3,2,80,2,6,3,3,6,5,1,4,475
26,Nao,viaja-raramente,703,Vendas,28,2,Marketing,641,1,Masculino,66,3,2,Executivo de Vendas,2,Casado,6272,7428,1,Não,4,4,80,2,6,5,4,5,3,1,4,476
24,Nao,viaja-raramente,823,P & D,17,2,Outros,643,4,Masculino,94,2,1,Tecnico de Laboratorio,2,Casado,2127,9100,1,Não,4,4,80,1,1,2,3,1,0,0,0,477
50,Nao,viaja-frequentemente,1246,Recursos Humanos,3,3,Medicina,644,1,Masculino,99,3,5,Gestor,2,Casado,18200,7999,1,Não,3,3,80,1,32,2,3,32,5,10,7,478
25,Nao,viaja-raramente,622,Vendas,13,1,Medicina,645,2,Masculino,40,3,1,Representante de Vendas,3,Casado,2096,26376,1,Não,3,3,80,0,7,1,3,7,4,0,6,479
24,Sim,viaja-frequentemente,1287,P & D,7,3,Ciencias Sociais,647,1,Feminino,55,3,1,Tecnico de Laboratorio,3,Casado,2886,14168,1,Sim,3,4,80,1,6,4,3,6,3,1,2,480
30,Sim,viaja-frequentemente,448,Vendas,12,4,Ciencias Sociais,648,2,Masculino,74,2,1,Representante de Vendas,1,Casado,2033,14470,1,Não,3,3,80,1,1,2,4,1,0,0,0,481
34,Nao,viaja-raramente,254,P & D,1,2,Ciencias Sociais,649,2,Masculino,83,2,1,Pesquisador,4,Casado,3622,22794,1,Sim,3,4,80,1,6,3,3,6,5,1,3,482
31,Sim,viaja-raramente,1365,Vendas,13,4,Medicina,650,2,Masculino,46,3,2,Executivo de Vendas,1,Divorciado,4233,11512,2,Não,3,3,80,0,9,2,1,3,1,1,2,483
35,Nao,viaja-raramente,538,P & D,25,2,Outros,652,1,Masculino,54,2,2,Tecnico de Laboratorio,4,Solteiro,3681,14004,4,Não,3,4,80,0,9,3,3,3,2,0,2,484
31,Nao,viaja-raramente,525,Vendas,6,4,Medicina,653,1,Masculino,66,4,2,Executivo de Vendas,4,Divorciado,5460,6219,4,Não,4,4,80,2,13,4,4,7,7,5,7,485
27,Nao,viaja-raramente,798,P & D,6,4,Medicina,655,1,Feminino,66,2,1,Pesquisador,3,Divorciado,2187,5013,0,Não,3,3,80,2,6,5,2,5,3,0,3,486
37,Nao,viaja-raramente,558,Vendas,2,3,Marketing,656,4,Masculino,75,3,2,Executivo de Vendas,3,Casado,9602,3010,4,Sim,3,3,80,1,17,3,2,3,0,1,0,487
20,Nao,viaja-raramente,959,P & D,1,3,Ciencias Sociais,657,4,Feminino,83,2,1,Pesquisador,2,Solteiro,2836,11757,1,Não,3,4,80,0,1,0,4,1,0,0,0,488
42,Nao,viaja-raramente,622,P & D,2,4,Ciencias Sociais,659,3,Feminino,81,3,2,Representante da Saude,4,Casado,4089,5718,1,Não,3,2,80,2,10,4,3,10,2,2,2,489
43,Nao,viaja-raramente,782,P & D,6,4,Outros,661,2,Masculino,50,2,4,Diretor de Pesquisa,4,Divorciado,16627,2671,4,Sim,3,3,80,1,21,3,2,1,0,0,0,490
38,Nao,viaja-raramente,362,P & D,1,1,Ciencias Sociais,662,3,Feminino,43,3,1,Pesquisador,1,Solteiro,2619,14561,3,Não,3,4,80,0,8,3,2,0,0,0,0,491
43,Nao,viaja-frequentemente,1001,P & D,9,5,Medicina,663,4,Masculino,72,3,2,Tecnico de Laboratorio,3,Divorciado,5679,19627,3,Sim,3,2,80,1,10,3,3,8,7,4,7,492
48,Nao,viaja-raramente,1236,P & D,1,4,Ciencias Sociais,664,4,Feminino,40,2,4,Gestor,1,Casado,15402,17997,7,Não,3,1,80,1,21,3,1,3,2,0,2,493
44,Nao,viaja-raramente,1112,Recursos Humanos,1,4,Ciencias Sociais,665,1,Feminino,50,2,2,Recursos Humanos,3,Solteiro,5985,26894,4,Não,3,2,80,0,10,1,4,2,2,0,2,494
34,Nao,viaja-raramente,204,Vendas,14,3,Formacao Tecnica,666,3,Feminino,31,3,1,Representante de Vendas,3,Divorciado,2579,2912,1,Sim,3,4,80,2,8,3,3,8,2,0,6,495
27,Sim,viaja-raramente,1420,Vendas,2,1,Marketing,667,3,Masculino,85,3,1,Representante de Vendas,1,Divorciado,3041,16346,0,Não,3,2,80,1,5,3,3,4,3,0,2,496
21,Nao,viaja-raramente,1343,Vendas,22,1,Formacao Tecnica,669,3,Masculino,49,3,1,Representante de Vendas,3,Solteiro,3447,24444,1,Não,3,3,80,0,3,2,3,3,2,1,2,497
44,Nao,viaja-raramente,1315,P & D,3,4,Outros,671,4,Masculino,35,3,5,Gestor,4,Casado,19513,9358,4,Sim,3,1,80,1,26,2,4,2,2,0,1,498
22,Nao,viaja-raramente,604,P & D,6,1,Medicina,675,1,Masculino,69,3,1,Pesquisador,3,Casado,2773,12145,0,Não,4,4,80,0,3,3,3,2,2,2,2,499
33,Nao,viaja-raramente,1216,Vendas,8,4,Marketing,677,3,Masculino,39,3,2,Executivo de Vendas,3,Divorciado,7104,20431,0,Não,3,4,80,0,6,3,3,5,0,1,2,500
32,Nao,viaja-raramente,646,P & D,9,4,Ciencias Sociais,679,1,Feminino,92,3,2,Pesquisador,4,Casado,6322,18089,1,Sim,3,4,80,1,6,2,2,6,4,0,5,501
30,Nao,viaja-frequentemente,160,P & D,3,3,Medicina,680,3,Feminino,71,3,1,Pesquisador,3,Divorciado,2083,22653,1,Não,4,3,80,1,1,2,3,1,0,0,0,502
53,Nao,viaja-raramente,238,Vendas,1,1,Medicina,682,4,Feminino,34,3,2,Executivo de Vendas,1,Solteiro,8381,7507,7,Não,4,4,80,0,18,2,4,14,7,8,10,503
34,Nao,viaja-raramente,1397,P & D,1,5,Ciencias Sociais,683,2,Masculino,42,3,1,Pesquisador,4,Casado,2691,7660,1,Não,3,4,80,1,10,4,2,10,9,8,8,504
45,Sim,viaja-frequentemente,306,Vendas,26,4,Ciencias Sociais,684,1,Feminino,100,3,2,Executivo de Vendas,1,Casado,4286,5630,2,Não,3,4,80,2,5,4,3,1,1,0,0,505
26,Nao,viaja-raramente,991,P & D,6,3,Ciencias Sociais,686,3,Feminino,71,3,1,Tecnico de Laboratorio,4,Casado,2659,17759,1,Sim,3,3,80,1,3,2,3,3,2,0,2,506
37,Nao,viaja-raramente,482,P & D,3,3,Outros,689,3,Masculino,36,3,3,Diretor de Manufatura,3,Casado,9434,9606,1,Não,3,3,80,1,10,2,3,10,7,7,8,507
29,Nao,viaja-raramente,1176,Vendas,3,2,Medicina,690,2,Feminino,62,3,2,Executivo de Vendas,3,Casado,5561,3487,1,Não,3,1,80,1,6,5,2,6,0,1,2,508
35,Nao,viaja-raramente,1017,P & D,6,4,Ciencias Sociais,691,2,Masculino,82,1,2,Pesquisador,4,Solteiro,6646,19368,1,Não,3,2,80,0,17,3,3,17,11,11,8,509
33,Nao,viaja-frequentemente,1296,P & D,6,3,Ciencias Sociais,692,3,Masculino,30,3,2,Representante da Saude,4,Divorciado,7725,5335,3,Não,4,3,80,1,15,2,1,13,11,4,7,510
54,Nao,viaja-raramente,397,Recursos Humanos,19,4,Medicina,698,3,Masculino,88,3,3,Recursos Humanos,2,Casado,10725,6729,2,Não,3,3,80,1,16,1,4,9,7,7,1,511
36,Nao,viaja-raramente,913,P & D,9,2,Medicina,699,2,Masculino,48,2,2,Diretor de Manufatura,2,Divorciado,8847,13934,2,Sim,3,3,80,1,13,2,3,3,2,0,2,512
27,Nao,viaja-raramente,1115,P & D,3,4,Medicina,700,1,Masculino,54,2,1,Pesquisador,4,Solteiro,2045,15174,0,Não,3,4,80,0,5,0,3,4,2,1,1,513
20,Sim,viaja-raramente,1362,P & D,10,1,Medicina,701,4,Masculino,32,3,1,Pesquisador,3,Solteiro,1009,26999,1,Sim,3,4,80,0,1,5,3,1,0,1,1,514
33,Sim,viaja-frequentemente,1076,P & D,3,3,Ciencias Sociais,702,1,Masculino,70,3,1,Pesquisador,1,Solteiro,3348,3164,1,Sim,3,1,80,0,10,3,3,10,8,9,7,515
35,Nao,nao-viaja,727,P & D,3,3,Ciencias Sociais,704,3,Masculino,41,2,1,Tecnico de Laboratorio,3,Casado,1281,16900,1,Não,3,3,80,2,1,3,3,1,0,0,0,516
23,Nao,viaja-raramente,885,P & D,4,3,Medicina,705,1,Masculino,58,4,1,Pesquisador,1,Casado,2819,8544,2,Não,3,1,80,1,5,3,4,3,2,0,2,517
25,Nao,viaja-raramente,810,Vendas,8,3,Ciencias Sociais,707,4,Masculino,57,4,2,Executivo de Vendas,2,Casado,4851,15678,0,Não,4,3,80,1,4,4,3,3,2,1,2,518
38,Nao,viaja-raramente,243,Vendas,7,4,Marketing,709,4,Feminino,46,2,2,Executivo de Vendas,4,Solteiro,4028,7791,0,Não,4,1,80,0,8,2,3,7,7,0,5,519
29,Nao,viaja-frequentemente,806,P & D,1,4,Ciencias Sociais,710,2,Masculino,76,1,1,Pesquisador,4,Divorciado,2720,18959,1,Não,3,4,80,1,10,5,3,10,7,2,8,520
48,Nao,viaja-raramente,817,Vendas,2,1,Marketing,712,2,Masculino,56,4,2,Executivo de Vendas,2,Casado,8120,18597,3,Não,3,4,80,0,12,3,3,2,2,2,2,521
27,Nao,viaja-frequentemente,1410,Vendas,3,1,Medicina,714,4,Feminino,71,4,2,Executivo de Vendas,4,Divorciado,4647,16673,1,Sim,4,2,80,2,6,3,3,6,5,0,4,522
37,Nao,viaja-raramente,1225,P & D,10,2,Ciencias Sociais,715,4,Masculino,80,4,1,Pesquisador,4,Solteiro,4680,15232,3,Não,3,1,80,0,4,2,3,1,0,0,0,523
50,Nao,viaja-raramente,1207,P & D,28,1,Medicina,716,4,Masculino,74,4,1,Tecnico de Laboratorio,3,Casado,3221,3297,1,Sim,3,3,80,3,20,3,3,20,8,3,8,524
34,Nao,viaja-raramente,1442,P & D,9,3,Medicina,717,4,Feminino,46,2,3,Representante da Saude,2,Solteiro,8621,17654,1,Não,3,2,80,0,9,3,4,8,7,7,7,525
24,Sim,viaja-raramente,693,Vendas,3,2,Ciencias Sociais,720,1,Feminino,65,3,2,Executivo de Vendas,3,Solteiro,4577,24785,9,Não,3,1,80,0,4,3,3,2,2,2,0,526
39,Nao,viaja-raramente,408,P & D,2,4,Formacao Tecnica,721,4,Feminino,80,2,2,Representante da Saude,3,Solteiro,4553,20978,1,Não,3,1,80,0,20,4,3,20,7,11,10,527
32,Nao,viaja-raramente,929,Vendas,10,3,Marketing,722,4,Masculino,55,3,2,Executivo de Vendas,4,Solteiro,5396,21703,1,Não,3,4,80,0,10,2,2,10,7,0,8,528
50,Sim,viaja-frequentemente,562,Vendas,8,2,Formacao Tecnica,723,2,Masculino,50,3,2,Executivo de Vendas,3,Casado,6796,23452,3,Sim,3,1,80,1,18,4,3,4,3,1,3,529
38,Nao,viaja-raramente,827,P & D,1,4,Ciencias Sociais,724,2,Feminino,33,4,2,Representante da Saude,4,Solteiro,7625,19383,0,Não,3,3,80,0,10,4,2,9,7,1,8,530
27,Nao,viaja-raramente,608,P & D,1,2,Ciencias Sociais,725,3,Feminino,68,3,3,Diretor de Manufatura,1,Casado,7412,6009,1,Não,3,4,80,0,9,3,3,9,7,0,7,531
32,Nao,viaja-raramente,1018,P & D,3,2,Ciencias Sociais,727,3,Feminino,39,3,3,Diretor de Pesquisa,4,Solteiro,11159,19373,3,Não,3,4,80,0,10,6,3,7,7,7,7,532
47,Nao,viaja-raramente,703,Vendas,14,4,Marketing,728,4,Masculino,42,3,2,Executivo de Vendas,1,Solteiro,4960,11825,2,Não,3,4,80,0,20,2,3,7,7,1,7,533
40,Nao,viaja-frequentemente,580,Vendas,5,4,Ciencias Sociais,729,4,Masculino,48,2,3,Executivo de Vendas,1,Casado,10475,23772,5,Sim,4,3,80,1,20,2,3,18,13,1,12,534
53,Nao,viaja-raramente,970,P & D,7,3,Ciencias Sociais,730,3,Masculino,59,4,4,Diretor de Pesquisa,3,Casado,14814,13514,3,Não,3,3,80,0,32,3,3,5,1,1,3,535
41,Nao,viaja-raramente,427,Recursos Humanos,10,4,Recursos Humanos,731,2,Masculino,73,2,5,Gestor,4,Divorciado,19141,8861,3,Não,3,2,80,3,23,2,2,21,6,12,6,536
60,Nao,viaja-raramente,1179,Vendas,16,4,Marketing,732,1,Masculino,84,3,2,Executivo de Vendas,1,Solteiro,5405,11924,8,Não,3,4,80,0,10,1,3,2,2,2,2,537
27,Nao,viaja-frequentemente,294,P & D,10,2,Ciencias Sociais,733,4,Masculino,32,3,3,Diretor de Manufatura,1,Divorciado,8793,4809,1,Não,4,3,80,2,9,4,2,9,7,1,7,538
41,Nao,viaja-raramente,314,Recursos Humanos,1,3,Recursos Humanos,734,4,Masculino,59,2,5,Gestor,3,Casado,19189,19562,1,Não,3,2,80,1,22,3,3,22,7,2,10,539
50,Nao,viaja-raramente,316,Vendas,8,4,Marketing,738,4,Masculino,54,3,1,Representante de Vendas,2,Casado,3875,9983,7,Não,3,4,80,1,4,2,3,2,2,2,2,540
28,Sim,viaja-raramente,654,P & D,1,2,Ciencias Sociais,741,1,Feminino,67,1,1,Pesquisador,2,Solteiro,2216,3872,7,Sim,3,4,80,0,10,4,3,7,7,3,7,541
36,Nao,nao-viaja,427,P & D,8,3,Ciencias Sociais,742,1,Feminino,63,4,3,Diretor de Pesquisa,1,Casado,11713,20335,9,Não,3,1,80,1,10,2,3,8,7,0,5,542
38,Nao,viaja-raramente,168,P & D,1,3,Ciencias Sociais,743,3,Feminino,81,3,3,Diretor de Manufatura,3,Solteiro,7861,15397,4,Sim,3,4,80,0,10,4,4,1,0,0,0,543
44,Nao,nao-viaja,381,P & D,24,3,Medicina,744,1,Masculino,49,1,1,Tecnico de Laboratorio,3,Solteiro,3708,2104,2,Não,3,3,80,0,9,5,3,5,2,1,4,544
47,Nao,viaja-frequentemente,217,Vendas,3,3,Medicina,746,4,Feminino,49,3,4,Executivo de Vendas,3,Divorciado,13770,10225,9,Sim,3,4,80,2,28,2,2,22,2,11,13,545
30,Nao,viaja-raramente,501,Vendas,27,5,Marketing,747,3,Masculino,99,3,2,Executivo de Vendas,4,Divorciado,5304,25275,7,Não,4,4,80,1,10,2,2,8,7,7,7,546
29,Nao,viaja-raramente,1396,Vendas,10,3,Ciencias Sociais,749,3,Masculino,99,3,1,Representante de Vendas,3,Solteiro,2642,2755,1,Não,3,3,80,0,1,6,3,1,0,0,0,547
42,Sim,viaja-frequentemente,933,P & D,19,3,Medicina,752,3,Masculino,57,4,1,Pesquisador,3,Divorciado,2759,20366,6,Sim,3,4,80,0,7,2,3,2,2,2,2,548
43,Nao,viaja-frequentemente,775,Vendas,15,3,Ciencias Sociais,754,4,Masculino,47,2,2,Executivo de Vendas,4,Casado,6804,23683,3,Não,3,3,80,1,7,5,3,2,2,2,2,549
34,Nao,viaja-raramente,970,P & D,8,2,Medicina,757,2,Feminino,96,3,2,Representante da Saude,3,Solteiro,6142,7360,3,Não,3,4,80,0,10,2,3,5,1,4,3,550
23,Nao,viaja-raramente,650,P & D,9,1,Medicina,758,2,Masculino,37,3,1,Tecnico de Laboratorio,1,Casado,2500,4344,1,Não,3,4,80,1,5,2,4,4,3,0,2,551
39,Nao,viaja-raramente,141,Recursos Humanos,3,3,Recursos Humanos,760,3,Feminino,44,4,2,Recursos Humanos,2,Casado,6389,18767,9,Não,3,3,80,1,12,3,1,8,3,3,6,552
56,Nao,viaja-raramente,832,P & D,9,3,Medicina,762,3,Masculino,81,3,4,Representante da Saude,4,Casado,11103,20420,7,Não,3,3,80,0,30,1,2,10,7,1,1,553
40,Nao,viaja-raramente,804,P & D,2,1,Medicina,763,4,Feminino,86,2,1,Pesquisador,4,Solteiro,2342,22929,0,Sim,4,4,80,0,5,2,2,4,2,2,3,554
27,Nao,viaja-raramente,975,P & D,7,3,Medicina,764,4,Feminino,55,2,2,Representante da Saude,1,Solteiro,6811,23398,8,Não,3,1,80,0,9,2,1,7,6,0,7,555
29,Nao,viaja-raramente,1090,Vendas,10,3,Marketing,766,4,Masculino,83,3,1,Representante de Vendas,2,Divorciado,2297,17967,1,Não,3,4,80,2,2,2,3,2,2,2,2,556
53,Nao,viaja-raramente,346,P & D,6,3,Ciencias Sociais,769,4,Masculino,86,3,2,Tecnico de Laboratorio,4,Solteiro,2450,10919,2,Não,3,4,80,0,19,4,3,2,2,2,2,557
35,Nao,nao-viaja,1225,P & D,2,4,Ciencias Sociais,771,4,Feminino,61,3,2,Representante da Saude,1,Divorciado,5093,4761,2,Não,3,1,80,1,16,2,4,1,0,0,0,558
32,Nao,viaja-frequentemente,430,P & D,24,4,Ciencias Sociais,772,1,Masculino,80,3,2,Tecnico de Laboratorio,4,Casado,5309,21146,1,Não,3,4,80,2,10,2,3,10,8,4,7,559
38,Nao,viaja-raramente,268,P & D,2,5,Medicina,773,4,Masculino,92,3,1,Pesquisador,3,Casado,3057,20471,6,Sim,3,2,80,1,6,0,1,1,0,0,1,560
34,Nao,viaja-raramente,167,P & D,8,5,Ciencias Sociais,775,2,Feminino,32,3,2,Diretor de Manufatura,1,Divorciado,5121,4187,3,Não,3,3,80,1,7,3,3,0,0,0,0,561
52,Nao,viaja-raramente,621,Vendas,3,4,Marketing,776,3,Masculino,31,2,4,Gestor,1,Casado,16856,10084,1,Não,3,1,80,0,34,3,4,34,6,1,16,562
33,Sim,viaja-raramente,527,P & D,1,4,Outros,780,4,Masculino,63,3,1,Pesquisador,4,Solteiro,2686,5207,1,Sim,3,3,80,0,10,2,2,10,9,7,8,563
25,Nao,viaja-raramente,883,Vendas,26,1,Medicina,781,3,Feminino,32,3,2,Executivo de Vendas,4,Solteiro,6180,22807,1,Não,4,2,80,0,6,5,2,6,5,1,4,564
45,Nao,viaja-raramente,954,Vendas,2,2,Formacao Tecnica,783,2,Masculino,46,1,2,Representante de Vendas,3,Solteiro,6632,12388,0,Não,3,1,80,0,9,3,3,8,7,3,1,565
23,Nao,viaja-raramente,310,P & D,10,1,Medicina,784,1,Masculino,79,4,1,Pesquisador,3,Solteiro,3505,19630,1,Não,3,4,80,0,2,3,3,2,2,0,2,566
47,Sim,viaja-frequentemente,719,Vendas,27,2,Ciencias Sociais,785,2,Feminino,77,4,2,Executivo de Vendas,3,Solteiro,6397,10339,4,Sim,3,4,80,0,8,2,3,5,4,1,3,567
34,Nao,viaja-raramente,304,Vendas,2,3,Outros,786,4,Masculino,60,3,2,Executivo de Vendas,4,Solteiro,6274,18686,1,Não,4,3,80,0,6,5,3,6,5,1,4,568
55,Sim,viaja-raramente,725,P & D,2,3,Medicina,787,4,Masculino,78,3,5,Gestor,1,Casado,19859,21199,5,Sim,3,4,80,1,24,2,3,5,2,1,4,569
36,Nao,nao-viaja,1434,Vendas,8,4,Ciencias Sociais,789,1,Masculino,76,2,3,Executivo de Vendas,1,Solteiro,7587,14229,1,Não,3,2,80,0,10,1,3,10,7,0,9,570
52,Nao,nao-viaja,715,P & D,19,4,Medicina,791,4,Masculino,41,3,1,Pesquisador,4,Casado,4258,26589,0,Não,3,1,80,1,5,3,3,4,3,1,2,571
26,Nao,viaja-frequentemente,575,P & D,1,2,Ciencias Sociais,792,1,Feminino,71,1,1,Tecnico de Laboratorio,4,Divorciado,4364,5288,3,Não,3,1,80,1,5,2,3,2,2,2,0,572
29,Nao,viaja-raramente,657,P & D,27,3,Medicina,793,2,Feminino,66,3,2,Representante da Saude,3,Casado,4335,25549,4,Não,3,1,80,1,11,3,2,8,7,1,1,573
26,Sim,viaja-raramente,1146,Vendas,8,3,Formacao Tecnica,796,4,Masculino,38,2,2,Executivo de Vendas,1,Solteiro,5326,3064,6,Não,3,3,80,0,6,2,2,4,3,1,2,574
34,Nao,viaja-raramente,182,P & D,1,4,Ciencias Sociais,797,2,Feminino,72,4,1,Pesquisador,4,Solteiro,3280,13551,2,Não,3,3,80,0,10,2,3,4,2,1,3,575
54,Nao,viaja-raramente,376,P & D,19,4,Medicina,799,4,Feminino,95,3,2,Diretor de Manufatura,1,Divorciado,5485,22670,9,Sim,3,2,80,2,9,4,3,5,3,1,4,576
27,Nao,viaja-frequentemente,829,Vendas,8,1,Marketing,800,3,Masculino,84,3,2,Executivo de Vendas,4,Casado,4342,24008,0,Não,3,2,80,1,5,3,3,4,2,1,1,577
37,Nao,viaja-raramente,571,P & D,10,1,Ciencias Sociais,802,4,Feminino,82,3,1,Pesquisador,1,Divorciado,2782,19905,0,Sim,3,2,80,2,6,3,2,5,3,4,3,578
38,Nao,viaja-frequentemente,240,P & D,2,4,Ciencias Sociais,803,1,Feminino,75,4,2,Diretor de Manufatura,1,Solteiro,5980,26085,6,Sim,3,4,80,0,17,2,3,15,7,4,12,579
34,Nao,viaja-raramente,121,P & D,2,4,Medicina,804,3,Feminino,86,2,1,Pesquisador,1,Solteiro,4381,7530,1,Não,3,3,80,0,6,3,3,6,5,1,3,580
35,Nao,viaja-raramente,384,Vendas,8,4,Ciencias Sociais,805,1,Feminino,72,3,1,Representante de Vendas,4,Casado,2572,20317,1,Não,3,2,80,1,3,1,2,3,2,0,2,581
30,Nao,viaja-raramente,921,P & D,1,3,Ciencias Sociais,806,4,Masculino,38,1,1,Tecnico de Laboratorio,3,Casado,3833,24375,3,Não,4,3,80,2,7,2,3,2,2,0,2,582
40,Nao,viaja-frequentemente,791,P & D,2,2,Medicina,807,3,Feminino,38,4,2,Representante da Saude,2,Casado,4244,9931,1,Não,4,4,80,1,8,2,3,8,7,3,7,583
34,Nao,viaja-raramente,1111,Vendas,8,2,Ciencias Sociais,808,3,Feminino,93,3,2,Executivo de Vendas,1,Casado,6500,13305,5,Não,3,2,80,1,6,1,3,3,2,1,2,584
42,Nao,viaja-frequentemente,570,P & D,8,3,Ciencias Sociais,809,2,Masculino,66,3,5,Gestor,4,Divorciado,18430,16225,1,Não,3,2,80,1,24,4,2,24,7,14,9,585
23,Sim,viaja-raramente,1243,P & D,6,3,Ciencias Sociais,811,3,Masculino,63,4,1,Tecnico de Laboratorio,1,Casado,1601,3445,1,Sim,4,3,80,2,1,2,3,0,0,0,0,586
24,Nao,nao-viaja,1092,P & D,9,3,Ciencias Sociais,812,3,Masculino,60,2,1,Tecnico de Laboratorio,2,Divorciado,2694,26551,1,Não,3,3,80,3,1,4,3,1,0,0,0,587
52,Nao,viaja-raramente,1325,P & D,11,4,Ciencias Sociais,813,4,Feminino,82,3,2,Tecnico de Laboratorio,3,Casado,3149,21821,8,Não,4,2,80,1,9,3,3,5,2,1,4,588
50,Nao,viaja-raramente,691,P & D,2,3,Medicina,815,3,Masculino,64,3,4,Diretor de Pesquisa,3,Casado,17639,6881,5,Não,3,4,80,0,30,3,3,4,3,0,3,589
29,Sim,viaja-raramente,805,P & D,1,2,Ciencias Sociais,816,2,Feminino,36,2,1,Tecnico de Laboratorio,1,Casado,2319,6689,1,Sim,3,4,80,1,1,1,3,1,0,0,0,590
33,Nao,viaja-raramente,213,P & D,7,3,Medicina,817,3,Masculino,49,3,3,Diretor de Pesquisa,3,Casado,11691,25995,0,Não,3,4,80,0,14,3,4,13,9,3,7,591
33,Sim,viaja-raramente,118,Vendas,16,3,Marketing,819,1,Feminino,69,3,2,Executivo de Vendas,1,Solteiro,5324,26507,5,Não,3,3,80,0,6,3,3,3,2,0,2,592
47,Nao,viaja-raramente,202,P & D,2,2,Outros,820,3,Feminino,33,3,4,Gestor,4,Casado,16752,12982,1,Sim,3,3,80,1,26,3,2,26,14,3,0,593
36,Nao,viaja-raramente,676,P & D,1,3,Outros,823,3,Feminino,35,3,2,Diretor de Manufatura,2,Casado,5228,23361,0,Não,3,1,80,1,10,2,3,9,7,0,5,594
29,Nao,viaja-raramente,1252,P & D,23,2,Ciencias Sociais,824,3,Masculino,81,4,1,Pesquisador,3,Casado,2700,23779,1,Não,4,3,80,1,10,3,3,10,7,0,7,595
58,Sim,viaja-raramente,286,P & D,2,4,Ciencias Sociais,825,4,Masculino,31,3,5,Diretor de Pesquisa,2,Solteiro,19246,25761,7,Sim,3,4,80,0,40,2,3,31,15,13,8,596
35,Nao,viaja-raramente,1258,P & D,1,4,Ciencias Sociais,826,4,Feminino,40,4,1,Pesquisador,3,Solteiro,2506,13301,3,Não,3,3,80,0,7,0,3,2,2,2,2,597
42,Nao,viaja-raramente,932,P & D,1,2,Ciencias Sociais,827,4,Feminino,43,2,2,Diretor de Manufatura,4,Casado,6062,4051,9,Sim,3,4,80,1,8,4,3,4,3,0,2,598
28,Sim,viaja-raramente,890,P & D,2,4,Medicina,828,3,Masculino,46,3,1,Pesquisador,3,Solteiro,4382,16374,6,Não,3,4,80,0,5,3,2,2,2,2,1,599
36,Nao,viaja-raramente,1041,Recursos Humanos,13,3,Recursos Humanos,829,3,Masculino,36,3,1,Recursos Humanos,2,Casado,2143,25527,4,Não,3,2,80,1,8,2,3,5,2,0,4,600
32,Nao,viaja-raramente,859,P & D,4,3,Ciencias Sociais,830,3,Feminino,98,2,2,Diretor de Manufatura,3,Casado,6162,19124,1,Não,3,3,80,1,14,3,3,14,13,6,8,601
40,Nao,viaja-frequentemente,720,P & D,16,4,Medicina,832,1,Masculino,51,2,2,Tecnico de Laboratorio,3,Solteiro,5094,11983,6,Não,3,4,80,0,10,6,3,1,0,0,0,602
30,Nao,viaja-raramente,946,P & D,2,3,Medicina,833,3,Feminino,52,2,2,Diretor de Manufatura,4,Solteiro,6877,20234,5,Sim,4,2,80,0,12,4,2,0,0,0,0,603
45,Nao,viaja-raramente,252,P & D,2,3,Ciencias Sociais,834,2,Feminino,95,2,1,Pesquisador,3,Solteiro,2274,6153,1,Não,3,4,80,0,1,3,3,1,0,0,0,604
